Faixas de Rodagem,Largura Via 1,Largura Via 2,Largura Passeio 1,largura Passeio 2,largura Canteiro Central,altura da luminaria,projecao do braço,distancia entre postes,distancia Poste a via,Altura de Instalação,Classificação viária,Tipo de estrutura,posteacao,Braço Novo,Fornecedor,Luminância Média,Fator de Uniformidade,Uniformidade Longitudinal,Iluminância Média,Iluminância mínima horizontal E (lux),Potencia simulada - IP Principal (W),arquivo_origem
2.0,11.06,0.0,2.5,2.0,0.0,7.0,1.3,38.6,0.4,,C1,Braço,Bilateral alternada,,SX LIGHTING,,0.53,,30.52,7.73,70.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,11.06,0.0,2.5,2.0,0.0,7.0,1.3,38.6,0.4,,C1,Braço,Bilateral alternada,,TECNOWATT,,0.51,,30.22,7.75,80.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.0,2.5,0.0,7.0,1.3,25.6,0.6,,C4,Braço,Unilateral,,LEDSTAR,,0.57,,12.1,6.09,35.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.0,2.5,0.0,7.0,1.3,25.6,0.6,,C4,Braço,Unilateral,,SX LIGHTING,,0.71,,11.63,6.8,31.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.0,2.5,0.0,7.0,1.3,25.6,0.6,,C4,Braço,Unilateral,,TECNOWATT,,0.65,,11.45,6.77,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.0,1.3,34.3,0.5,,C4,Braço,Unilateral,,LEDSTAR,,0.39,,10.77,3.24,44.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.0,1.3,34.3,0.5,,C4,Braço,Unilateral,,SX LIGHTING,,0.5,,10.24,3.17,39.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.0,1.3,34.3,0.5,,C4,Braço,Unilateral,,TECNOWATT,,0.38,,11.5,3.37,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,0.0,0.0,28.6,0.5,,C3,Braço,Unilateral,,LEDSTAR,,0.37,,19.22,10.32,65.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,0.0,0.0,28.6,0.5,,C3,Braço,Unilateral,,SX LIGHTING,,0.64,,17.21,9.23,50.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,0.0,0.0,28.6,0.5,,C3,Braço,Unilateral,,TECNOWATT,,0.45,,15.08,9.46,50.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,0.0,3.0,1.5,7.0,1.3,34.3,0.4,,C5,Braço,Canteiro central,,LEDSTAR,,0.28,,7.85,,28.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,0.0,3.0,1.5,7.0,1.3,34.3,0.4,,C5,Braço,Canteiro central,,SX LIGHTING,,0.29,,10.03,,22.5,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,0.0,3.0,1.5,7.0,1.3,34.3,0.4,,C5,Braço,Canteiro central,,TECNOWATT,,0.38,,15.06,,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,28.2,0.4,,C4,Braço,Unilateral,,LEDSTAR,,0.59,,10.47,4.7,35.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,28.2,0.4,,C4,Braço,Unilateral,,SX LIGHTING,,0.74,,10.1,4.87,31.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,28.2,0.4,,C4,Braço,Unilateral,,TECNOWATT,,0.68,,10.01,5.21,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,0.0,3.0,2.0,5.3,1.3,27.9,1.0,,C5,Braço,Canteiro central,,LEDSTAR,,0.3,,11.76,,28.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,0.0,3.0,2.0,5.3,1.3,27.9,1.0,,C5,Braço,Canteiro central,,SX LIGHTING,,0.39,,9.22,,22.5,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,0.0,3.0,2.0,5.3,1.3,27.9,1.0,,C5,Braço,Canteiro central,,TECNOWATT,,0.42,,14.19,,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,0.0,2.5,0.0,6.3,1.3,36.1,0.5,,C5,Braço,Unilateral,,LEDSTAR,,0.23,,10.01,,28.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,0.0,2.5,0.0,6.3,1.3,36.1,0.5,,C5,Braço,Unilateral,,SX LIGHTING,,0.22,,7.54,,22.5,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,0.0,2.5,0.0,6.3,1.3,36.1,0.5,,C5,Braço,Unilateral,,TECNOWATT,,0.24,,11.96,,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,3.0,2.5,0.0,7.5,1.3,37.0,0.3,,C4,Braço,Unilateral,,LEDSTAR,,0.36,,11.17,3.02,52.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,3.0,2.5,0.0,7.5,1.3,37.0,0.3,,C4,Braço,Unilateral,,SX LIGHTING,,0.42,,13.23,2.61,50.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,3.0,2.5,0.0,7.5,1.3,37.0,0.3,,C4,Braço,Unilateral,,TECNOWATT,,0.38,,10.3,2.52,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,6.0,4.0,0.0,8.5,1.3,26.7,0.6,,C4,Braço,Unilateral,,LEDSTAR,,0.63,,11.8,4.1,44.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,6.0,4.0,0.0,8.5,1.3,26.7,0.6,,C4,Braço,Unilateral,,SX LIGHTING,,0.78,,11.23,3.48,39.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,6.0,4.0,0.0,8.5,1.3,26.7,0.6,,C4,Braço,Unilateral,,TECNOWATT,,0.72,,12.9,4.09,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,,1.3,38.5,0.4,,C4,Braço,Unilateral,,LEDSTAR,,0.32,,11.06,2.67,52.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,,1.3,38.5,0.4,,C4,Braço,Unilateral,,SX LIGHTING,,0.33,,13.11,2.04,50.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,,1.3,38.5,0.4,,C4,Braço,Unilateral,,TECNOWATT,,0.25,,10.13,1.87,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,29.1,0.5,,C4,Braço,Unilateral,,LEDSTAR,,0.57,,10.12,4.42,35.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,29.1,0.5,,C4,Braço,Unilateral,,SX LIGHTING,,0.67,,11.44,5.69,39.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,29.1,0.5,,C4,Braço,Unilateral,,TECNOWATT,,0.6,,12.96,6.6,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,35.6,0.5,,C5,Braço,Unilateral,,LEDSTAR,,0.42,,8.27,2.53,35.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,35.6,0.5,,C5,Braço,Unilateral,,SX LIGHTING,,0.46,,7.98,1.89,31.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,35.6,0.5,,C5,Braço,Unilateral,,TECNOWATT,,0.53,,7.89,2.96,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,6.2,0.0,0.0,4.0,8.0,7.5,2.8,29.6,4.0,,C2,Braço,Canteiro central,,LEDSTAR,,0.36,,22.11,,72.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,6.2,0.0,0.0,4.0,8.0,7.5,2.8,29.6,4.0,,C2,Braço,Canteiro central,,SX LIGHTING,,0.46,,23.54,,70.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,6.2,0.0,0.0,4.0,8.0,7.5,2.8,29.6,4.0,,C2,Braço,Canteiro central,,TECNOWATT,,0.56,,20.68,,68.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,35.8,0.6,,C4,Braço,Unilateral,,LEDSTAR,,0.4,,11.43,3.68,52.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,35.8,0.6,,C4,Braço,Unilateral,,SX LIGHTING,,0.49,,13.55,4.03,50.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,35.8,0.6,,C4,Braço,Unilateral,,TECNOWATT,,0.43,,10.48,3.51,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,40.8,0.4,,C4,Braço,Unilateral,,LEDSTAR,,0.31,,10.1,2.41,52.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,40.8,0.4,,C4,Braço,Unilateral,,SX LIGHTING,,0.32,,11.97,1.86,50.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,40.8,0.4,,C4,Braço,Unilateral,,TECNOWATT,,0.24,,11.01,2.34,50.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.0,0.0,7.5,1.3,35.8,0.5,,C4,Braço,Unilateral,,LEDSTAR,,0.4,,11.47,3.64,52.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.0,0.0,7.5,1.3,35.8,0.5,,C4,Braço,Unilateral,,SX LIGHTING,,0.49,,13.6,3.92,50.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.0,0.0,7.5,1.3,35.8,0.5,,C4,Braço,Unilateral,,TECNOWATT,,0.43,,10.54,3.45,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,33.8,0.5,,C4,Braço,Unilateral,,LEDSTAR,,0.44,,10.35,3.6,44.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,33.8,0.5,,C4,Braço,Unilateral,,SX LIGHTING,,0.56,,14.4,5.0,50.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,33.8,0.5,,C4,Braço,Unilateral,,TECNOWATT,,0.5,,11.16,4.31,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,5.0,0.0,1.5,1.5,0.0,8.5,1.3,34.9,0.5,,C4,Braço,Unilateral,,LEDSTAR,,0.47,,11.04,4.66,52.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,5.0,0.0,1.5,1.5,0.0,8.5,1.3,34.9,0.5,,C4,Braço,Unilateral,,SX LIGHTING,,0.59,,13.01,6.63,50.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,5.0,0.0,1.5,1.5,0.0,8.5,1.3,34.9,0.5,,C4,Braço,Unilateral,,TECNOWATT,,0.61,,10.53,5.34,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.0,2.0,0.0,7.5,1.3,34.7,0.3,,C5,Braço,Unilateral,,LEDSTAR,,0.43,,8.53,2.88,35.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.0,2.0,0.0,7.5,1.3,34.7,0.3,,C5,Braço,Unilateral,,SX LIGHTING,,0.48,,8.23,3.07,31.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.0,2.0,0.0,7.5,1.3,34.7,0.3,,C5,Braço,Unilateral,,TECNOWATT,,0.54,,8.17,3.35,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,0.0,0.0,7.5,1.3,27.9,0.4,,C5,Braço,Unilateral,,LEDSTAR,,0.54,,8.21,3.64,28.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,0.0,0.0,7.5,1.3,27.9,0.4,,C5,Braço,Unilateral,,SX LIGHTING,,0.74,,10.21,5.05,31.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,0.0,0.0,7.5,1.3,27.9,0.4,,C5,Braço,Unilateral,,TECNOWATT,,0.68,,10.12,5.3,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,0.0,0.0,7.0,1.3,31.9,0.3,,C4,Braço,Unilateral,,LEDSTAR,,0.42,,11.67,3.77,44.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,0.0,0.0,7.0,1.3,31.9,0.3,,C4,Braço,Unilateral,,SX LIGHTING,,0.57,,11.1,3.93,39.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,0.0,0.0,7.0,1.3,31.9,0.3,,C4,Braço,Unilateral,,TECNOWATT,,0.48,,12.52,4.25,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.6,0.0,5.8,1.3,27.4,0.4,,C4,Braço,Unilateral,,LEDSTAR,,0.38,,10.11,2.14,28.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.6,0.0,5.8,1.3,27.4,0.4,,C4,Braço,Unilateral,Médio I,SX LIGHTING,,0.45,,12.43,1.21,31.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.6,0.0,5.8,1.3,27.4,0.4,,C4,Braço,Unilateral,Médio II,TECNOWATT,,0.5,,12.17,1.83,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.0,1.3,34.6,0.3,,C5,Braço,Unilateral,,LEDSTAR,,0.38,,9.05,2.29,35.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.0,1.3,34.6,0.3,,C5,Braço,Unilateral,,SX LIGHTING,,0.39,,8.73,2.06,31.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.0,1.3,34.6,0.3,,C5,Braço,Unilateral,,TECNOWATT,,0.48,,8.6,2.62,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,4.0,4.0,0.0,8.0,3.0,20.0,14.5,,C4,Braço,Unilateral,,LEDSTAR,,0.59,,11.25,4.2,44.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,4.0,4.0,0.0,8.0,3.0,20.0,14.5,,C4,Braço,Unilateral,,SX LIGHTING,,0.71,,10.85,3.62,39.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,4.0,4.0,0.0,8.0,3.0,20.0,14.5,,C4,Braço,Unilateral,,TECNOWATT,,0.72,,12.86,4.27,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,6.2,0.4,20.9,0.5,,C4,Braço,Unilateral,,LEDSTAR,,0.49,,11.8,2.98,28.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,6.2,0.4,20.9,0.5,,C4,Braço,Unilateral,,SX LIGHTING,,0.47,,14.36,1.54,31.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,6.2,0.4,20.9,0.5,,C4,Braço,Unilateral,,TECNOWATT,,0.46,,13.95,2.0,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.0,0.0,6.5,1.3,36.3,0.4,,C4,Braço,Unilateral,,LEDSTAR,,0.28,,11.18,2.24,44.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.0,0.0,6.5,1.3,36.3,0.4,,C4,Braço,Unilateral,,SX LIGHTING,,0.27,,10.6,1.75,39.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.0,0.0,6.5,1.3,36.3,0.4,,C4,Braço,Unilateral,Curto II,TECNOWATT,,0.19,,11.52,1.22,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.3,1.3,29.8,0.5,,C4,Braço,Unilateral,,LEDSTAR,,0.53,,10.1,3.76,35.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.3,1.3,29.8,0.5,,C4,Braço,Unilateral,,SX LIGHTING,,0.64,,11.42,4.97,39.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.3,1.3,29.8,0.5,,C4,Braço,Unilateral,,TECNOWATT,,0.57,,12.89,3.9,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,0.0,0.0,6.7,0.65,31.6,0.4,,C4,Braço,Unilateral,,LEDSTAR,,0.39,,11.72,4.03,44.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,0.0,0.0,6.7,0.65,31.6,0.4,,C4,Braço,Unilateral,,SX LIGHTING,,0.56,,11.09,4.29,39.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,0.0,0.0,6.7,0.65,31.6,0.4,,C4,Braço,Unilateral,,TECNOWATT,,0.39,,12.23,4.59,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.1,1.3,52.5,0.6,,C4,Braço,Unilateral,,LEDSTAR,,0.18,,10.53,1.27,65.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.1,1.3,52.5,0.6,,C4,Braço,Unilateral,,SX LIGHTING,,0.19,,12.9,2.07,70.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.1,1.3,52.5,0.6,,C4,Braço,Unilateral,,TECNOWATT,,0.72,,10.56,4.54,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,6.3,1.3,42.9,0.3,,C3,Braço,Unilateral,,LEDSTAR,,0.21,,15.4,2.06,72.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,6.3,1.3,42.9,0.3,,C3,Braço,Unilateral,,SX LIGHTING,,0.2,,18.18,2.63,70.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,6.3,1.3,42.9,0.3,,C3,Braço,Unilateral,Longo II,TECNOWATT,,0.23,,16.83,4.11,90.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,0.0,0.0,6.9,1.3,20.9,1.5,,C4,Braço,Unilateral,,LEDSTAR,,0.56,,10.98,7.22,28.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,0.0,0.0,6.9,1.3,20.9,1.5,,C4,Braço,Unilateral,,SX LIGHTING,,0.57,,13.51,10.4,31.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,0.0,0.0,6.9,1.3,20.9,1.5,,C4,Braço,Unilateral,,TECNOWATT,,0.55,,13.14,10.0,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.0,2.0,0.0,7.0,1.3,35.3,0.5,,C4,Braço,Unilateral,,LEDSTAR,,0.37,,10.46,3.02,44.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.0,2.0,0.0,7.0,1.3,35.3,0.5,,C4,Braço,Unilateral,Curto I,SX LIGHTING,,0.38,,10.54,2.63,39.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.0,2.0,0.0,7.0,1.3,35.3,0.5,,C4,Braço,Unilateral,,TECNOWATT,,0.35,,11.18,2.13,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,3.0,2.5,0.0,6.7,1.3,30.1,0.35,,C4,Braço,Unilateral,,LEDSTAR,,0.45,,10.74,2.91,35.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,3.0,2.5,0.0,6.7,1.3,30.1,0.35,,C4,Braço,Unilateral,,SX LIGHTING,,0.53,,10.34,2.73,31.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,3.0,2.5,0.0,6.7,1.3,30.1,0.35,,C4,Braço,Unilateral,,TECNOWATT,,0.58,,10.17,2.95,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,4.0,4.0,0.0,7.8,2.8,13.1,1.5,,C5,Braço,Unilateral,,LEDSTAR,,0.84,,10.3,5.08,17.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,4.0,4.0,0.0,7.8,2.8,13.1,1.5,,C5,Braço,Unilateral,,SX LIGHTING,,0.86,,14.31,5.27,22.5,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,4.0,4.0,0.0,7.8,2.8,13.1,1.5,,C5,Braço,Unilateral,,TECNOWATT,,0.79,,21.21,7.09,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,37.4,0.5,,C4,Braço,Unilateral,,LEDSTAR,,0.36,,10.98,3.09,52.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,37.4,0.5,,C4,Braço,Unilateral,,SX LIGHTING,,0.43,,13.02,5.39,50.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,37.4,0.5,,C4,Braço,Unilateral,,TECNOWATT,,0.36,,10.09,2.04,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.5,0.0,0.0,3.0,8.0,7.5,2.5,24.5,4.0,,C4,Braço,Canteiro central,,LEDSTAR,,0.47,,11.51,,35.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.5,0.0,0.0,3.0,8.0,7.5,2.5,24.5,4.0,,C4,Braço,Canteiro central,,SX LIGHTING,,0.58,,10.06,,31.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.5,0.0,0.0,3.0,8.0,7.5,2.5,24.5,4.0,,C4,Braço,Canteiro central,,TECNOWATT,,0.57,,10.18,,30.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,35.5,0.4,,C4,Braço,Unilateral,,LEDSTAR,,0.44,,11.01,3.9,52.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,35.5,0.4,,C4,Braço,Unilateral,,SX LIGHTING,,0.49,,13.75,6.25,50.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,2.5,2.5,0.0,7.5,1.3,35.5,0.4,,C4,Braço,Unilateral,,TECNOWATT,,0.44,,10.68,2.56,40.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
2.0,7.0,0.0,3.0,4.0,0.0,6.8,1.3,39.15,0.5,,C4,Braço,Unilateral,,LEDSTAR,,0.28,,11.32,1.883,52.0,BRDE04 - Simul_Tramanda_corrigida_TB_AO_PS_TB.xlsx
